ClipID,Boredom,Engagement,Confusion,Frustration,EngagementLevel,Directory,EngagementCounter
2000542022,1,2,0,1,1,200054,10
2000542025,0,3,2,0,1,200054,20
2000542026,0,3,0,0,1,200054,30
2000542027,0,3,0,0,1,200054,40
2000542029,2,3,0,0,1,200054,50
2000542030,0,3,0,0,1,200054,60
2000542032,0,2,1,0,1,200054,70
2000542033,0,3,0,0,1,200054,80
2000542034,2,2,2,2,0,200054,0
2000542035,1,3,0,0,1,200054,10
2000542036,0,2,1,1,1,200054,20
2000542042,0,3,0,0,1,200054,30
2000542049,0,2,0,0,1,200054,40
2000542050,0,3,0,0,1,200054,50
2000542051,1,2,0,0,1,200054,60
2000542052,0,3,0,0,1,200054,70
2000542054,1,2,0,0,1,200054,80
2000542056,1,2,1,0,1,200054,90
2026140111,1,3,1,0,1,202614,10
2026140113,0,3,1,0,1,202614,20
2026140116,0,3,0,0,1,202614,30
2026140117,0,3,0,0,1,202614,40
2026140118,1,2,0,2,0,202614,0
2026140119,0,3,0,0,1,202614,10
2026140120,1,3,2,0,1,202614,20
2026140122,0,3,0,0,1,202614,30
2026140124,0,2,0,0,1,202614,40
2026140125,2,3,0,0,1,202614,50
2026140126,1,2,0,1,1,202614,60
2026140128,1,2,2,0,0,202614,0
2026140129,1,3,1,0,1,202614,10
2026140130,1,3,1,0,1,202614,20
2026140131,0,3,1,0,1,202614,30
2026140133,1,3,0,0,1,202614,40
2026140134,0,3,0,0,1,202614,50
2026140135,1,2,1,1,0,202614,0
2026140138,1,3,0,0,1,202614,10
2026140141,1,3,0,0,1,202614,20
2026140145,0,2,1,1,1,202614,30
2026140147,1,3,1,0,1,202614,40
2026140149,1,2,2,1,0,202614,0
202614015,0,3,1,1,1,202614,10
2026140151,1,3,0,0,1,202614,20
2026140154,0,2,0,0,1,202614,30
2026140158,1,3,1,0,1,202614,40
2026140159,1,3,0,0,1,202614,50
202614016,1,3,1,1,1,202614,60
2026140160,1,2,0,0,1,202614,70
2026140161,0,3,1,0,1,202614,80
2026140165,0,3,0,0,1,202614,90
2026140169,1,3,0,0,1,202614,100
202614017,1,3,1,1,1,202614,110
2026140170,0,2,1,1,1,202614,120
2026140172,1,2,1,1,0,202614,0
202614018,0,3,0,0,1,202614,10
202614019,3,2,0,0,0,202614,0
202614020,1,3,2,0,1,202614,10
202614021,1,3,1,0,1,202614,20
2026140210,1,2,0,0,1,202614,30
2026140212,1,3,0,0,1,202614,40
2026140213,1,2,0,0,1,202614,50
2026140220,3,2,1,1,0,202614,0
2026140221,1,3,1,0,1,202614,10
2026140223,1,3,1,0,1,202614,20
2026140224,0,3,0,0,1,202614,30
2026140225,0,2,1,0,1,202614,40
202614023,1,3,1,1,1,202614,50
2026140230,2,2,1,2,0,202614,0
2026140233,0,2,1,0,1,202614,10
2026140236,0,3,0,0,1,202614,20
2026140237,1,2,2,0,0,202614,0
2026140239,0,2,1,0,1,202614,10
2026140241,1,3,1,1,1,202614,20
2026140243,3,3,0,0,1,202614,30
2026140246,0,3,0,0,1,202614,40
2026140247,1,3,0,0,1,202614,50
2026140249,0,3,0,0,1,202614,60
202614025,1,3,0,1,1,202614,70
2026140250,1,3,1,1,1,202614,80
2026140253,1,2,2,0,0,202614,0
2026140254,3,2,0,0,0,202614,0
2026140255,1,2,0,1,1,202614,10
2026140257,0,1,0,0,1,202614,20
2026140259,1,3,2,0,1,202614,30
2026140260,1,3,1,0,1,202614,40
2026140263,1,2,1,1,0,202614,0
2026140264,2,1,1,1,0,202614,0
2026140272,0,3,1,0,1,202614,10
2026140273,1,1,1,1,0,202614,0
2026140275,1,3,1,0,1,202614,10
2026140276,0,3,0,0,1,202614,20
2026140277,1,3,1,0,1,202614,30
2026140279,0,3,0,0,1,202614,40
2026140281,0,3,0,0,1,202614,50
202614029,2,2,1,0,0,202614,0
205601011,0,3,0,0,1,205601,10
2056010112,0,2,0,0,1,205601,20
2056010113,1,2,0,0,1,205601,30
2056010114,3,2,3,1,0,205601,0
2056010116,1,2,1,0,1,205601,10
2056010118,1,2,0,1,1,205601,20
2056010119,1,2,1,0,1,205601,30
205601012,0,2,2,1,0,205601,0
2056010120,0,3,0,0,1,205601,10
2056010122,0,3,0,0,1,205601,20
2056010123,0,3,0,0,1,205601,30
2056010124,0,3,1,0,1,205601,40
2056010126,1,2,0,0,1,205601,50
2056010130,1,2,0,1,1,205601,60
2056010133,0,3,0,0,1,205601,70
2056010134,1,0,1,0,0,205601,0
2056010136,1,2,1,0,1,205601,10
2056010137,2,2,0,0,1,205601,20
2056010139,0,3,1,1,1,205601,30
2056010141,0,3,0,0,1,205601,40
2056010142,0,2,1,1,1,205601,50
2056010148,1,2,1,1,0,205601,0
2056010149,1,2,1,0,1,205601,10
2056010153,0,3,0,1,1,205601,20
2056010155,1,3,2,0,1,205601,30
2056010156,1,2,1,0,1,205601,40
2056010157,0,2,1,1,1,205601,50
205601016,0,3,0,0,1,205601,60
2056010160,1,3,1,0,1,205601,70
2056010162,1,2,1,0,1,205601,80
2056010164,1,2,1,1,0,205601,0
2056010165,1,2,1,1,0,205601,0
2056010167,1,3,1,1,1,205601,10
205601017,1,3,1,0,1,205601,20
205601018,1,2,1,1,0,205601,0
2056010210,0,2,1,0,1,205601,10
2056010212,2,3,2,0,0,205601,0
2056010213,1,2,2,0,0,205601,0
2056010214,1,3,1,0,1,205601,10
2056010215,1,2,2,1,0,205601,0
2056010218,1,3,2,0,1,205601,10
2056010219,1,2,1,0,1,205601,20
2056010222,3,2,2,2,0,205601,0
2056010224,1,1,2,1,0,205601,0
2056010225,1,3,0,0,1,205601,10
2056010226,1,3,0,1,1,205601,20
2056010228,1,3,1,0,1,205601,30
2056010229,0,3,1,1,1,205601,40
2056010230,3,3,2,1,0,205601,0
2056010232,0,3,1,1,1,205601,10
2056010233,0,3,0,0,1,205601,20
2056010234,1,2,2,3,0,205601,0
2056010235,0,3,1,0,1,205601,10
2056010236,1,2,1,1,0,205601,0
2056010238,0,3,2,0,1,205601,10
2056010239,0,3,2,0,1,205601,20
205601024,1,2,1,0,1,205601,30
2056010240,1,2,1,1,0,205601,0
2056010241,0,2,0,0,1,205601,10
2056010242,2,2,1,2,0,205601,0
2056010244,1,2,0,0,1,205601,10
2056010245,1,2,1,0,1,205601,20
2056010247,1,3,1,0,1,205601,30
2056010249,1,3,2,0,1,205601,40
205601025,0,3,1,1,1,205601,50
2056010250,1,2,2,1,0,205601,0
2056010252,1,2,3,0,0,205601,0
2056010253,1,3,0,0,1,205601,10
2056010254,1,3,0,1,1,205601,20
2056010255,1,3,1,0,1,205601,30
2056010258,1,2,2,0,0,205601,0
2056010260,1,3,2,1,0,205601,0
2056010261,0,2,2,0,1,205601,10
2056010262,1,3,1,0,1,205601,20
2056010263,0,3,1,0,1,205601,30
2056010265,0,3,1,1,1,205601,40
2056010267,1,2,2,0,0,205601,0
2056010269,2,3,1,1,0,205601,0
205601027,2,3,1,1,0,205601,0
2056010272,1,2,3,1,0,205601,0
2056010274,0,2,1,0,1,205601,10
2056010275,1,3,2,1,0,205601,0
2056010276,0,3,2,1,1,205601,10
2056010277,1,3,1,1,1,205601,20
2056010279,1,2,3,1,0,205601,0
205601028,1,2,0,0,1,205601,10
2056010281,0,3,1,0,1,205601,20
2056010283,1,2,1,0,1,205601,30
2100511002,0,3,0,0,1,210051,10
2100511003,1,3,0,0,1,210051,20
2100511005,1,2,1,1,0,210051,0
2100511008,3,3,0,0,1,210051,10
2100511011,0,2,1,0,1,210051,20
2100511012,1,3,1,1,1,210051,30
2100511013,1,2,0,0,1,210051,40
2100511015,2,2,0,0,1,210051,50
2100511016,0,3,0,0,1,210051,60
2100511018,0,3,0,0,1,210051,70
2100511019,0,2,0,0,1,210051,80
2100511024,0,2,0,0,1,210051,90
2100511026,0,2,0,0,1,210051,100
2100511027,2,2,1,0,0,210051,0
2100511028,0,3,0,0,1,210051,10
2100511031,0,3,0,0,1,210051,20
2100511032,1,2,1,0,1,210051,30
2100511034,0,2,1,0,1,210051,40
2100511035,2,2,0,1,0,210051,0
2100511036,0,2,0,1,1,210051,10
2100511038,0,3,1,1,1,210051,20
2100511039,0,2,0,0,1,210051,30
2100511040,0,3,0,0,1,210051,40
2100511044,2,2,2,1,0,210051,0
2100511048,2,2,0,0,1,210051,10
2100511057,1,3,0,0,1,210051,20
2100511058,0,3,0,0,1,210051,30
2100511059,1,2,2,0,0,210051,0
2100511060,0,3,2,0,1,210051,10
2100511061,2,2,0,0,1,210051,20
2100511062,0,3,0,0,1,210051,30
2100511063,0,3,0,0,1,210051,40
2100511064,0,2,0,0,1,210051,50
2100511065,0,3,0,0,1,210051,60
2100511067,0,3,0,0,1,210051,70
2100511069,2,1,1,0,0,210051,0
2100511070,0,2,0,0,1,210051,10
2100511071,0,3,0,0,1,210051,20
2100511072,0,3,0,0,1,210051,30
2100511073,0,3,2,0,1,210051,40
2100511074,2,3,1,1,0,210051,0
2100511076,0,2,1,1,1,210051,10
2100511077,0,3,0,0,1,210051,20
2100511078,0,3,0,0,1,210051,30
2100511079,0,3,0,0,1,210051,40
2100511080,0,3,0,0,1,210051,50
2100511081,2,2,0,0,1,210051,60
2100511082,0,3,0,0,1,210051,70
2100512001,0,3,0,0,1,210051,80
2100512002,1,2,0,0,1,210051,90
2100512003,0,2,2,0,1,210051,100
2100512006,1,2,1,1,0,210051,0
2100512007,0,3,1,0,1,210051,10
2100512009,1,3,1,0,1,210051,20
2100512010,1,3,0,0,1,210051,30
2100512011,0,2,0,0,1,210051,40
2100512012,0,3,0,0,1,210051,50
2100512014,2,3,0,0,1,210051,60
2100512015,1,2,0,0,1,210051,70
2100512016,0,3,0,0,1,210051,80
2100512017,0,3,0,0,1,210051,90
2100512018,1,2,1,0,1,210051,100
2100512020,0,3,0,0,1,210051,110
2100512021,1,3,0,0,1,210051,120
2100512025,0,3,0,0,1,210051,130
2100512026,0,2,0,2,1,210051,140
2100512028,2,2,0,0,1,210051,150
2100512029,0,3,0,0,1,210051,160
2100512032,1,3,0,0,1,210051,170
2100512034,0,3,0,0,1,210051,180
2100512035,1,2,0,1,1,210051,190
2100512036,1,2,2,0,0,210051,0
2100512037,2,2,0,0,1,210051,10
2100512038,0,3,0,0,1,210051,20
2100512039,0,2,0,0,1,210051,30
2100512041,2,2,0,0,1,210051,40
2100512042,0,3,0,0,1,210051,50
2100512044,1,2,0,0,1,210051,60
2100512045,0,2,0,0,1,210051,70
2100512051,1,1,1,0,0,210051,0
2100512052,0,3,0,0,1,210051,10
2100512053,0,3,0,0,1,210051,20
2100512055,1,2,0,0,1,210051,30
2100512057,0,3,0,0,1,210051,40
2100512058,0,3,0,0,1,210051,50
2100512061,0,3,0,0,1,210051,60
2100512062,0,3,0,0,1,210051,70
2100512063,0,3,0,0,1,210051,80
2100512064,2,1,0,0,0,210051,0
2100512065,2,2,0,0,1,210051,10
2100521002,0,3,1,0,1,210052,10
2100521005,0,3,0,0,1,210052,20
2100521006,0,3,0,0,1,210052,30
2100521008,0,3,0,0,1,210052,40
2100521009,1,2,0,0,1,210052,50
2100521010,2,2,1,0,0,210052,0
2100521013,1,2,0,0,1,210052,10
2100521014,0,2,0,1,1,210052,20
2100521015,1,3,0,0,1,210052,30
2100521016,0,3,0,0,1,210052,40
2100521017,1,2,1,0,1,210052,50
2100521018,3,2,0,0,0,210052,0
2100521021,1,3,1,1,1,210052,10
2100521022,1,2,1,1,0,210052,0
2100521023,0,2,0,0,1,210052,10
2100521024,0,2,0,0,1,210052,20
2100521025,1,2,1,1,0,210052,0
2100521026,0,2,0,0,1,210052,10
2100521027,1,2,1,1,0,210052,0
2100521028,1,2,1,1,0,210052,0
2100521029,0,3,0,0,1,210052,10
2100521030,1,2,0,0,1,210052,20
2100521031,1,2,0,1,1,210052,30
2100521032,2,1,2,0,0,210052,0
2100521033,2,3,0,0,1,210052,10
2100521034,1,2,1,1,0,210052,0
2100521035,2,2,2,2,0,210052,0
2100521037,0,3,0,0,1,210052,10
2100521038,0,2,0,0,1,210052,20
2100521039,1,2,1,1,0,210052,0
2100521040,1,3,0,0,1,210052,10
2100521041,1,2,0,0,1,210052,20
2100521042,2,2,1,1,0,210052,0
2100521043,0,2,0,0,1,210052,10
2100521044,0,3,0,0,1,210052,20
2100521046,1,2,0,0,1,210052,30
2100521047,1,2,0,0,1,210052,40
2100521048,0,2,0,0,1,210052,50
2100521049,1,2,0,1,1,210052,60
2100521050,0,2,0,0,1,210052,70
2100521051,1,2,1,0,1,210052,80
2100521052,2,2,0,0,1,210052,90
2100521054,0,2,1,1,1,210052,100
2100521055,1,2,0,1,1,210052,110
2100521056,0,2,0,0,1,210052,120
2100521057,0,2,0,0,1,210052,130
2100521059,0,3,0,0,1,210052,140
2100521060,1,2,0,0,1,210052,150
2100521061,1,2,1,1,0,210052,0
2100521062,0,2,0,0,1,210052,10
2100521063,2,2,0,0,1,210052,20
2100521067,2,2,0,0,1,210052,30
2100521069,1,2,1,1,0,210052,0
2100521070,1,2,0,0,1,210052,10
2100521072,0,3,0,0,1,210052,20
2100521073,1,2,0,0,1,210052,30
2100521074,0,3,0,0,1,210052,40
2100521075,0,2,0,0,1,210052,50
2100521076,1,3,1,1,1,210052,60
2100521077,0,2,0,0,1,210052,70
2100521078,0,3,0,0,1,210052,80
2100521079,1,2,0,0,1,210052,90
2100522001,0,2,0,0,1,210052,100
2100522004,1,3,2,0,1,210052,110
2100522005,2,2,0,0,1,210052,120
2100522006,0,2,0,0,1,210052,130
2100522007,0,3,0,0,1,210052,140
2100522008,0,2,1,0,1,210052,150
2100522009,0,3,0,0,1,210052,160
2100522010,0,2,0,0,1,210052,170
2100522011,1,2,1,0,1,210052,180
2100522012,1,2,1,1,0,210052,0
2100522013,1,2,0,0,1,210052,10
2100522018,1,2,0,0,1,210052,20
2100522019,1,3,0,0,1,210052,30
2100522020,0,2,0,0,1,210052,40
2100522021,0,2,0,0,1,210052,50
2100522023,0,3,0,1,1,210052,60
2100522024,0,3,0,0,1,210052,70
2100522026,2,3,0,0,1,210052,80
2100522028,2,2,1,1,0,210052,0
2100522031,2,3,0,0,1,210052,10
2100522033,0,2,0,0,1,210052,20
2100522034,0,2,0,0,1,210052,30
2100522035,0,2,1,0,1,210052,40
2100522036,1,2,0,0,1,210052,50
2100522038,2,2,0,0,1,210052,60
2100522039,1,2,1,1,0,210052,0
2100522040,1,2,0,0,1,210052,10
2100522041,0,2,0,0,1,210052,20
2100522042,1,2,0,0,1,210052,30
2100522046,2,2,2,3,0,210052,0
2100522047,2,2,1,2,0,210052,0
2100522048,3,2,1,1,0,210052,0
2100522049,1,3,2,1,0,210052,0
2100522050,0,2,1,0,1,210052,10
2100522051,0,2,0,0,1,210052,20
2100522052,0,2,0,0,1,210052,30
2100522053,1,2,1,1,0,210052,0
2100522054,0,3,0,0,1,210052,10
2100522055,0,3,0,0,1,210052,20
2100522056,2,2,0,0,1,210052,30
2100522059,1,2,0,0,1,210052,40
2100522060,0,2,0,0,1,210052,50
2100522061,0,2,0,0,1,210052,60
2100522062,0,2,1,1,1,210052,70
2100522063,0,3,0,0,1,210052,80
2100522064,2,2,2,0,0,210052,0
2100522067,2,2,0,0,1,210052,10
2100522068,1,2,1,1,0,210052,0
2100522070,0,2,0,0,1,210052,10
2100531001,0,3,0,0,1,210053,10
2100531002,1,2,0,0,1,210053,20
2100531003,0,3,1,0,1,210053,30
2100531004,0,3,0,0,1,210053,40
2100531006,0,3,0,0,1,210053,50
2100531007,1,2,1,1,0,210053,0
2100531008,0,2,1,0,1,210053,10
2100531009,0,3,0,0,1,210053,20
2100531010,0,3,0,0,1,210053,30
2100531012,1,3,1,1,1,210053,40
2100531013,0,2,0,0,1,210053,50
2100531014,0,3,1,1,1,210053,60
2100531015,0,3,0,0,1,210053,70
2100531016,0,2,1,2,0,210053,0
2100531017,1,2,0,0,1,210053,10
2100531018,0,3,0,0,1,210053,20
2100531019,0,3,0,0,1,210053,30
2100531021,0,3,0,0,1,210053,40
2100531022,1,2,0,1,1,210053,50
2100531023,0,3,0,0,1,210053,60
2100531024,0,3,2,0,1,210053,70
2100531025,0,2,1,0,1,210053,80
2100531026,1,2,0,0,1,210053,90
2100531027,0,3,0,0,1,210053,100
2100531028,0,3,0,0,1,210053,110
2100531030,0,2,2,0,1,210053,120
2100531031,1,2,0,0,1,210053,130
2100531033,0,2,0,0,1,210053,140
2100531034,0,3,0,0,1,210053,150
2100531035,0,3,2,1,1,210053,160
2100531036,0,2,0,2,1,210053,170
2100531037,0,2,0,0,1,210053,180
2100531040,0,3,0,0,1,210053,190
2100531041,0,2,0,0,1,210053,200
2100531042,0,3,1,1,1,210053,210
2100531043,0,3,1,0,1,210053,220
2100531044,0,3,0,0,1,210053,230
2100531045,0,3,0,0,1,210053,240
2100531047,0,3,0,0,1,210053,250
2100531048,1,2,2,1,0,210053,0
2100531049,0,3,0,0,1,210053,10
2100531050,0,2,2,0,1,210053,20
2100531051,0,3,0,0,1,210053,30
2100531052,0,3,1,0,1,210053,40
2100531053,1,2,0,0,1,210053,50
2100531054,0,1,2,2,0,210053,0
2100531055,0,3,0,0,1,210053,10
2100531056,0,2,0,0,1,210053,20
2100531057,0,3,0,1,1,210053,30
2100531058,0,3,2,1,1,210053,40
2100531059,0,2,0,0,1,210053,50
2100531060,0,3,1,1,1,210053,60
2100531061,0,2,0,0,1,210053,70
2100531063,0,3,0,0,1,210053,80
2100531064,1,2,1,2,0,210053,0
2100531065,0,2,1,0,1,210053,10
2100531066,0,3,0,0,1,210053,20
2100531067,1,3,2,1,0,210053,0
2100531068,0,3,0,0,1,210053,10
2100531070,0,2,1,0,1,210053,20
2100531071,0,2,1,0,1,210053,30
2100531072,0,2,1,0,1,210053,40
2100531073,0,2,1,1,1,210053,50
2100531074,0,3,1,0,1,210053,60
2100531076,0,3,0,0,1,210053,70
2100531077,1,3,1,1,1,210053,80
2100531078,0,3,0,0,1,210053,90
2100531079,0,3,0,0,1,210053,100
2100531080,0,3,0,0,1,210053,110
2100531081,1,2,2,0,0,210053,0
2100531082,1,3,1,0,1,210053,10
2100531084,0,3,2,0,1,210053,20
2100532002,1,2,0,0,1,210053,30
2100532003,2,2,0,0,1,210053,40
2100532004,1,2,1,1,0,210053,0
2100532005,1,3,0,0,1,210053,10
2100532007,1,2,1,0,1,210053,20
2100532008,1,2,0,0,1,210053,30
2100532010,1,2,1,1,0,210053,0
2100532012,1,2,0,2,0,210053,0
2100532013,0,2,0,0,1,210053,10
2100532015,0,2,2,2,0,210053,0
2100532016,2,1,0,0,0,210053,0
2100532017,0,3,2,0,1,210053,10
2100532019,2,2,0,1,0,210053,0
2100532020,0,2,0,0,1,210053,10
2100532022,3,0,3,2,0,210053,0
2100532023,1,2,1,1,0,210053,0
2100532024,0,3,0,0,1,210053,10
2100532025,1,3,0,0,1,210053,20
2100532026,0,3,0,0,1,210053,30
2100532027,0,3,0,0,1,210053,40
2100532028,1,3,0,0,1,210053,50
2100532029,0,2,0,0,1,210053,60
2100532030,1,2,0,0,1,210053,70
2100532031,0,2,0,0,1,210053,80
2100532032,0,3,0,0,1,210053,90
2100532033,1,2,0,0,1,210053,100
2100532034,0,2,0,0,1,210053,110
2100532037,0,3,0,0,1,210053,120
2100532042,0,2,0,0,1,210053,130
2100532043,0,3,0,0,1,210053,140
2100532044,0,2,1,0,1,210053,150
2100532045,1,2,0,0,1,210053,160
2100532046,0,3,0,0,1,210053,170
2100532047,1,2,1,1,0,210053,0
2100532048,0,3,0,0,1,210053,10
2100532050,0,3,0,0,1,210053,20
2100532052,0,2,2,1,0,210053,0
2100532053,0,3,0,0,1,210053,10
2100532054,0,3,0,0,1,210053,20
2100532055,0,3,0,0,1,210053,30
2100532056,1,2,1,1,0,210053,0
2100532057,2,2,1,1,0,210053,0
2100532058,0,3,0,0,1,210053,10
2100532059,0,3,0,0,1,210053,20
2100532060,1,3,0,0,1,210053,30
2100532061,0,3,0,0,1,210053,40
2100532062,0,2,0,0,1,210053,50
2100532063,1,3,0,0,1,210053,60
2100532064,0,3,0,0,1,210053,70
2100532066,0,3,0,0,1,210053,80
2100532067,1,2,1,1,0,210053,0
2100532068,1,3,0,0,1,210053,10
2100532070,0,3,0,0,1,210053,20
2100532071,0,3,0,0,1,210053,30
2100532072,0,2,0,0,1,210053,40
2100551002,0,2,2,0,1,210055,10
2100551005,3,0,2,2,0,210055,0
2100551006,1,2,2,2,0,210055,0
2100551007,0,3,0,2,1,210055,10
2100551010,3,1,2,1,0,210055,0
2100551011,2,2,2,1,0,210055,0
2100551013,0,3,0,0,1,210055,10
2100551014,0,2,0,0,1,210055,20
2100551015,0,2,1,0,1,210055,30
2100551016,0,2,0,0,1,210055,40
2100551017,0,3,0,0,1,210055,50
2100551018,1,3,0,2,1,210055,60
2100551019,0,3,0,0,1,210055,70
2100551020,2,2,1,1,0,210055,0
2100551021,2,3,0,2,0,210055,0
2100551022,1,2,2,2,0,210055,0
2100551023,1,2,0,0,1,210055,10
2100551024,2,3,0,0,1,210055,20
2100551025,2,2,0,0,1,210055,30
2100551027,0,2,0,1,1,210055,40
2100551028,0,3,0,0,1,210055,50
2100551029,1,2,0,0,1,210055,60
2100551032,1,1,0,0,1,210055,70
2100551033,0,2,2,1,0,210055,0
2100551034,2,2,2,0,0,210055,0
2100551035,2,1,0,2,0,210055,0
2100551036,0,2,0,0,1,210055,10
2100551037,2,2,2,0,0,210055,0
2100551039,0,2,2,2,0,210055,0
2100551041,1,2,2,2,0,210055,0
2100551042,3,1,0,0,0,210055,0
2100551043,1,2,0,0,1,210055,10
2100551044,0,2,2,2,0,210055,0
2100551045,0,2,1,0,1,210055,10
2100551046,1,2,0,0,1,210055,20
2100551049,0,3,0,0,1,210055,30
2100551050,0,3,0,0,1,210055,40
2100551051,2,2,0,0,1,210055,50
2100551052,2,2,1,1,0,210055,0
2100551053,0,3,2,1,1,210055,10
2100551054,1,2,0,0,1,210055,20
2100551055,1,2,0,0,1,210055,30
2100551056,1,3,0,0,1,210055,40
2100551057,2,3,1,2,0,210055,0
2100551059,2,2,0,0,1,210055,10
2100551060,2,3,0,0,1,210055,20
2100551061,2,2,0,0,1,210055,30
2100551062,2,2,0,0,1,210055,40
2100551063,2,2,1,2,0,210055,0
2100551064,0,2,0,0,1,210055,10
2100551065,0,2,2,0,1,210055,20
2100551066,2,3,0,0,1,210055,30
2100551067,2,2,0,0,1,210055,40
2100551068,2,3,0,0,1,210055,50
2100551069,0,3,0,0,1,210055,60
2100551071,0,3,0,0,1,210055,70
2100551072,2,2,0,0,1,210055,80
2100551073,0,2,2,1,0,210055,0
2100551074,0,2,1,1,1,210055,10
2100551075,0,2,0,1,1,210055,20
2100551076,0,3,0,0,1,210055,30
2100551077,0,2,1,0,1,210055,40
2100551079,0,2,3,0,0,210055,0
2100551080,0,3,0,0,1,210055,10
2100551081,2,2,2,0,0,210055,0
2100552002,1,3,1,0,1,210055,10
2100552003,1,2,2,2,0,210055,0
2100552004,0,2,0,0,1,210055,10
2100552005,1,2,1,0,1,210055,20
2100552006,1,2,1,1,0,210055,0
2100552007,1,2,1,1,0,210055,0
2100552008,0,2,0,0,1,210055,10
2100552009,0,3,0,0,1,210055,20
2100552010,1,2,0,0,1,210055,30
2100552011,0,2,1,2,0,210055,0
2100552012,2,2,2,0,0,210055,0
2100552013,1,2,0,0,1,210055,10
2100552014,2,2,1,0,0,210055,0
2100552015,0,3,1,0,1,210055,10
2100552016,2,2,0,0,1,210055,20
2100552017,1,2,3,0,0,210055,0
2100552018,2,2,0,2,0,210055,0
2100552019,0,3,0,0,1,210055,10
2100552021,2,2,0,0,1,210055,20
2100552022,0,3,0,0,1,210055,30
2100552023,1,2,0,0,1,210055,40
2100552024,2,2,1,0,0,210055,0
2100552025,1,3,1,1,1,210055,10
2100552027,2,3,0,0,1,210055,20
2100552028,1,3,1,1,1,210055,30
2100552029,1,3,2,0,1,210055,40
2100552030,1,3,2,1,0,210055,0
2100552031,2,2,2,1,0,210055,0
2100552032,0,3,0,0,1,210055,10
2100552033,0,3,0,1,1,210055,20
2100552034,1,3,1,0,1,210055,30
2100552035,2,2,1,3,0,210055,0
2100552037,2,2,2,1,0,210055,0
2100552038,1,2,0,0,1,210055,10
2100552039,0,2,1,0,1,210055,20
2100552041,1,2,2,0,0,210055,0
2100552042,1,3,0,0,1,210055,10
2100552043,0,2,2,0,1,210055,20
2100552044,0,3,1,0,1,210055,30
2100552045,2,2,0,1,0,210055,0
2100552047,0,3,0,0,1,210055,10
2100552048,2,1,2,1,0,210055,0
2100552051,0,3,0,2,1,210055,10
2100552052,0,3,0,0,1,210055,20
2100552053,1,2,2,1,0,210055,0
2100552055,1,2,2,0,0,210055,0
2100552057,0,3,0,0,1,210055,10
2100552059,2,3,1,0,1,210055,20
2100552060,0,2,1,2,0,210055,0
2100552061,2,3,2,0,0,210055,0
2100552062,2,2,0,0,1,210055,10
2100552063,0,1,1,2,0,210055,0
2100552065,2,2,0,1,0,210055,0
2100552066,1,2,0,1,1,210055,10
2100552068,2,2,0,0,1,210055,20
2100552072,2,2,1,1,0,210055,0
2100561006,1,2,1,0,1,210056,10
2100561010,1,2,0,0,1,210056,20
2100561011,0,2,0,0,1,210056,30
2100561013,0,3,0,0,1,210056,40
2100561014,0,3,0,0,1,210056,50
2100561015,1,2,1,0,1,210056,60
2100561016,0,2,0,0,1,210056,70
2100561018,0,3,0,0,1,210056,80
2100561019,0,3,0,0,1,210056,90
2100561020,0,3,0,0,1,210056,100
2100561021,0,3,0,0,1,210056,110
2100561022,0,2,0,0,1,210056,120
2100561023,0,3,0,0,1,210056,130
2100561024,0,2,0,0,1,210056,140
2100561027,0,3,1,0,1,210056,150
2100561029,0,3,0,0,1,210056,160
2100561032,1,2,0,0,1,210056,170
2100561038,0,2,0,0,1,210056,180
2100561043,1,3,1,0,1,210056,190
2100561044,0,3,0,0,1,210056,200
2100561046,0,3,0,0,1,210056,210
2100561051,1,2,1,0,1,210056,220
2100561052,0,3,0,0,1,210056,230
2100561053,0,3,0,0,1,210056,240
2100561054,0,2,1,0,1,210056,250
2100561056,0,2,0,0,1,210056,260
2100561057,1,3,0,1,1,210056,270
2100561058,0,3,0,0,1,210056,280
2100561059,0,3,0,0,1,210056,290
2100561062,0,3,0,0,1,210056,300
2100561063,0,2,1,1,1,210056,310
2100561064,0,3,0,0,1,210056,320
2100561065,0,3,1,0,1,210056,330
2100561070,0,3,0,0,1,210056,340
2100561071,1,2,0,1,1,210056,350
2100561074,0,3,0,0,1,210056,360
2100561079,0,2,0,0,1,210056,370
2100562001,1,3,0,0,1,210056,380
2100562002,0,3,0,0,1,210056,390
2100562003,0,3,0,0,1,210056,400
2100562004,0,3,0,0,1,210056,410
2100562005,1,2,0,0,1,210056,420
2100562007,0,3,0,0,1,210056,430
2100562008,2,2,0,0,1,210056,440
2100562009,0,3,0,0,1,210056,450
2100562010,1,3,0,0,1,210056,460
2100562011,0,3,0,0,1,210056,470
2100562012,0,3,0,0,1,210056,480
2100562013,0,2,0,0,1,210056,490
2100562014,0,3,0,0,1,210056,500
2100562015,0,3,0,0,1,210056,510
2100562017,1,3,0,0,1,210056,520
2100562018,0,3,0,0,1,210056,530
2100562019,2,1,2,0,0,210056,0
2100562020,0,2,0,0,1,210056,10
2100562024,2,1,1,0,0,210056,0
2100562026,0,2,1,0,1,210056,10
2100562027,1,2,0,0,1,210056,20
2100562029,1,3,0,0,1,210056,30
2100562030,1,2,0,1,1,210056,40
2100562032,0,2,0,0,1,210056,50
2100562033,2,2,0,0,1,210056,60
2100562034,0,3,0,0,1,210056,70
2100562035,2,3,0,0,1,210056,80
2100562037,0,3,0,0,1,210056,90
2100562038,2,2,0,0,1,210056,100
