ClipID,Blinking,Smiling,Head Movement,Boredom,Engagement,Confusion,Frustration,EngagementLevel,GenerativeTimer,EngagementCounter,Directory,PredictedEngagementLevel
2408460150,4,4,0,1,2,0,1,1,280,20,240846,1
2408460151,5,0,0,1,3,0,0,1,290,30,240846,1
2408460152,4,1,0,0,3,0,0,1,300,40,240846,1
2408460154,4,0,0,0,3,0,0,1,310,50,240846,1
2408460155,4,2,0,1,3,0,0,1,320,60,240846,1
2408460156,0,1,0,1,2,0,0,1,330,70,240846,1
2408460158,5,2,0,1,2,0,0,1,340,80,240846,1
2408460159,5,0,1,1,2,1,0,1,350,90,240846,1
240846016,6,8,2,1,2,1,1,0,360,0,240846,0
2408460163,4,2,0,1,2,1,1,0,370,0,240846,1
2408460166,5,0,1,1,2,1,0,1,380,10,240846,1
240846017,6,2,0,2,2,1,1,0,390,0,240846,1
240846018,4,3,0,1,2,1,0,1,400,10,240846,1
240846019,6,1,0,1,2,2,1,0,410,0,240846,1
2408460211,6,1,0,0,2,1,0,1,420,10,240846,1
2408460212,8,1,0,0,3,0,0,1,430,20,240846,1
2408460213,5,1,0,1,3,0,0,1,440,30,240846,1
2408460215,6,0,0,0,3,1,0,1,450,40,240846,1
2408460217,5,5,0,1,2,2,1,0,460,0,240846,1
2408460219,4,0,1,1,2,0,0,1,470,10,240846,1
240846022,7,9,1,1,2,1,1,0,480,0,240846,0
2408460220,5,2,0,0,3,0,0,1,490,10,240846,1
2408460221,8,3,0,1,3,1,1,1,500,20,240846,1
2408460222,12,3,0,1,2,0,0,1,510,30,240846,1
2408460223,9,3,0,2,2,1,1,0,520,0,240846,0
2408460225,9,6,0,1,3,0,0,1,530,10,240846,1
2408460226,5,6,0,1,2,0,0,1,540,20,240846,1
2408460227,10,2,1,1,3,1,0,1,550,30,240846,1
2408460229,7,9,0,1,2,1,0,1,560,40,240846,1
240846023,5,3,0,0,2,2,0,1,570,50,240846,1
2408460234,4,2,0,1,2,1,1,0,580,0,240846,1
2408460236,3,1,0,1,3,0,0,1,590,10,240846,1
2408460237,6,1,0,0,3,0,0,1,600,20,240846,1
2408460238,6,5,3,1,2,2,1,0,610,0,240846,0
240846024,7,2,5,2,2,0,0,1,620,10,240846,1
2408460240,7,4,0,2,2,1,1,0,630,0,240846,0
2408460242,4,1,0,0,3,1,0,1,640,10,240846,1
2408460243,2,1,0,1,3,1,1,1,650,20,240846,1
2408460244,4,3,0,1,2,1,1,0,660,0,240846,1
2408460246,0,1,0,0,3,0,0,1,670,10,240846,1
2408460247,2,0,0,1,3,1,1,1,680,20,240846,1
2408460249,4,0,0,1,3,0,0,1,690,30,240846,1
2408460252,4,5,0,1,3,1,1,1,700,40,240846,1
2408460254,5,0,0,1,2,0,0,1,710,50,240846,1
2408460255,4,2,0,1,3,1,1,1,720,60,240846,1
2408460257,4,0,0,0,3,0,0,1,730,70,240846,1
2408460260,2,1,0,0,3,0,0,1,740,80,240846,1
2408460261,4,0,0,1,3,0,0,1,750,90,240846,1
2408460265,3,0,0,0,3,1,0,1,760,100,240846,1
2408460266,3,0,0,1,3,1,0,1,770,110,240846,1
2408460268,4,4,0,1,3,1,0,1,780,120,240846,1
2408460269,8,6,4,0,2,0,0,1,790,130,240846,1
240846027,5,3,0,1,2,1,1,0,800,0,240846,1
2408460271,6,1,0,0,2,1,0,1,810,10,240846,1
2408460272,5,0,0,1,2,1,0,1,820,20,240846,1
2408460274,7,0,0,1,2,1,1,0,830,0,240846,0
2408460276,6,1,0,0,3,1,0,1,840,10,240846,1
2408460277,6,1,0,1,3,0,1,1,850,20,240846,1
2408460278,7,1,0,1,2,0,0,1,860,30,240846,1
240846028,5,2,0,1,2,1,0,1,870,40,240846,1
2408460280,11,6,0,0,3,0,0,1,880,50,240846,1
240846029,4,8,9,0,2,1,0,1,890,60,240846,1
24851011,5,0,3,0,2,0,0,1,10,10,248510,1
248510111,3,1,0,1,3,0,0,1,20,20,248510,1
248510112,0,0,0,0,3,1,0,1,30,30,248510,1
248510114,5,3,0,1,2,1,0,1,40,40,248510,1
248510116,0,0,0,0,3,0,0,1,50,50,248510,1
248510117,0,0,0,0,3,1,0,1,60,60,248510,1
248510118,3,5,0,0,2,2,0,1,70,70,248510,1
248510119,2,0,0,1,3,0,0,1,80,80,248510,1
248510120,3,2,0,0,3,0,0,1,90,90,248510,1
248510125,3,0,0,1,3,0,0,1,100,100,248510,1
248510127,8,8,8,0,2,1,0,1,110,110,248510,1
248510128,0,0,0,0,3,0,0,1,120,120,248510,1
248510129,4,2,0,0,3,1,0,1,130,130,248510,1
24851013,2,0,0,1,3,0,0,1,140,140,248510,1
248510131,1,0,0,1,2,0,0,1,150,150,248510,1
248510136,0,0,0,0,3,1,0,1,160,160,248510,1
248510137,4,5,2,0,3,0,1,1,170,170,248510,1
24851014,1,0,0,1,2,0,0,1,180,180,248510,1
248510142,4,1,6,1,2,1,0,1,190,190,248510,1
248510147,2,2,1,0,3,1,0,1,200,200,248510,1
248510148,4,3,0,0,3,0,0,1,210,210,248510,1
24851015,3,2,0,0,3,0,0,1,220,220,248510,1
248510150,0,0,0,1,3,0,0,1,230,230,248510,1
248510151,0,0,1,1,3,1,1,1,240,240,248510,1
248510153,1,0,0,0,2,0,0,1,250,250,248510,1
248510155,2,0,0,0,3,0,0,1,260,260,248510,1
248510156,1,3,0,0,2,1,0,1,270,270,248510,1
248510157,3,1,5,0,2,0,0,1,280,280,248510,1
248510160,0,0,0,0,3,0,0,1,290,290,248510,1
248510161,0,0,0,0,3,0,0,1,300,300,248510,1
248510163,2,2,0,0,2,0,0,1,310,310,248510,1
248510164,1,1,0,1,3,1,0,1,320,320,248510,1
248510167,2,3,0,1,3,1,0,1,330,330,248510,1
248510170,1,1,0,0,3,0,0,1,340,340,248510,1
24851018,1,0,0,1,3,0,0,1,350,350,248510,1
24851019,2,0,0,0,3,1,0,1,360,360,248510,1
248510211,1,0,0,0,3,0,0,1,370,370,248510,1
248510212,0,0,0,0,3,1,0,1,380,380,248510,1
248510213,0,0,0,1,2,0,0,1,390,390,248510,1
248510214,0,1,0,0,2,1,0,1,400,400,248510,1
248510215,2,0,0,0,3,0,0,1,410,410,248510,1
248510216,3,0,0,0,3,1,2,1,420,420,248510,1
24851022,3,2,0,1,3,2,0,1,430,430,248510,1
248510220,0,0,6,0,3,0,0,1,440,440,248510,1
248510223,2,0,0,0,3,0,0,1,450,450,248510,1
248510225,0,0,0,0,3,0,0,1,460,460,248510,1
248510227,2,0,0,0,3,0,0,1,470,470,248510,1
248510229,3,0,0,0,3,0,0,1,480,480,248510,1
248510230,2,2,2,0,3,0,0,1,490,490,248510,1
248510232,2,0,2,0,3,0,0,1,500,500,248510,1
248510233,1,0,0,0,3,1,0,1,510,510,248510,1
248510235,0,0,0,1,3,1,0,1,520,520,248510,1
248510236,1,0,0,0,3,0,0,1,530,530,248510,1
24851024,2,1,3,0,3,0,0,1,540,540,248510,1
248510241,2,0,3,0,3,2,0,1,550,550,248510,1
248510242,2,0,0,0,3,2,1,1,560,560,248510,1
248510245,6,0,5,0,3,0,0,1,570,570,248510,1
248510246,2,0,0,0,3,1,0,1,580,580,248510,1
248510248,3,3,4,0,3,0,0,1,590,590,248510,1
248510249,3,3,0,0,3,1,0,1,600,600,248510,1
248510250,3,3,0,1,2,0,1,1,610,610,248510,1
248510251,2,3,1,0,3,0,0,1,620,620,248510,1
248510253,3,2,2,0,3,0,0,1,630,630,248510,1
248510255,1,0,0,0,3,1,0,1,640,640,248510,1
248510256,0,0,2,0,3,0,0,1,650,650,248510,1
248510259,0,0,0,0,3,0,0,1,660,660,248510,1
24851026,3,2,1,0,3,0,0,1,670,670,248510,1
248510260,3,0,0,0,3,0,0,1,680,680,248510,1
248510262,3,0,4,0,3,2,0,1,690,690,248510,1
248510264,2,0,4,0,2,3,0,0,700,0,248510,0
248510265,0,0,7,0,3,2,0,1,710,10,248510,1
248510267,4,0,3,0,3,1,1,1,720,20,248510,1
248510268,0,0,0,1,3,1,0,1,730,30,248510,1
24851027,2,0,0,0,3,0,0,1,740,40,248510,1
248510271,2,0,2,0,3,1,0,1,750,50,248510,1
248510272,3,0,10,0,3,0,0,1,760,60,248510,1
248510273,3,0,0,0,3,0,0,1,770,70,248510,1
248510276,1,0,1,0,3,0,0,1,780,80,248510,1
248510278,0,0,0,0,2,0,0,1,790,90,248510,1
24851028,2,2,0,0,3,0,0,1,800,100,248510,1
2904280110,0,0,0,0,3,1,0,1,10,10,290428,1
29042801110,9,4,0,0,3,0,0,1,20,20,290428,1
29042801170,3,0,0,1,3,1,0,1,30,30,290428,1
29042801180,4,0,0,1,2,1,0,1,40,40,290428,1
2904280120,0,0,0,0,3,0,0,1,50,50,290428,1
29042801220,0,1,0,1,2,1,1,0,60,0,290428,1
29042801230,4,7,0,2,3,1,0,1,70,10,290428,1
29042801250,1,1,0,0,3,0,0,1,80,20,290428,1
29042801260,4,9,0,0,3,0,0,1,90,30,290428,1
29042801290,0,4,0,0,3,0,0,1,100,40,290428,1
29042801300,0,0,0,1,3,0,0,1,110,50,290428,1
29042801320,0,0,0,0,3,0,0,1,120,60,290428,1
29042801340,5,5,10,1,3,0,0,1,130,70,290428,1
29042801350,7,5,0,1,3,0,0,1,140,80,290428,1
29042801370,2,0,0,1,1,1,1,0,150,0,290428,1
29042801390,2,7,1,2,3,1,1,0,160,0,290428,0
2904280140,2,9,1,1,2,0,0,1,170,10,290428,1
29042801440,3,2,0,1,2,1,1,0,180,0,290428,1
29042801450,2,1,0,0,3,0,0,1,190,10,290428,1
29042801470,7,6,0,2,3,2,1,0,200,0,290428,0
29042801480,0,1,1,1,2,0,1,1,210,10,290428,1
2904280150,5,1,1,1,3,1,0,1,220,20,290428,1
29042801500,4,5,0,0,3,0,0,1,230,30,290428,1
29042801550,0,3,0,2,2,0,1,0,240,0,290428,1
29042801570,4,5,0,1,2,0,0,1,250,10,290428,1
29042801580,0,1,1,0,3,0,0,1,260,20,290428,1
2904280160,1,0,1,1,2,0,0,1,270,30,290428,1
29042801600,5,6,0,1,3,0,0,1,280,40,290428,1
29042801630,4,0,0,0,3,0,0,1,290,50,290428,1
29042801640,8,4,0,1,3,0,0,1,300,60,290428,1
29042801650,8,4,0,1,2,0,1,1,310,70,290428,1
29042801680,2,3,0,1,2,0,1,1,320,80,290428,1
29042801690,6,7,1,1,2,2,1,0,330,0,290428,0
2904280170,7,4,1,1,2,0,0,1,340,10,290428,1
29042801710,0,0,0,1,3,1,0,1,350,20,290428,1
29042801740,4,2,0,1,3,1,1,1,360,30,290428,1
29042801750,5,1,0,1,3,0,0,1,370,40,290428,1
29042801770,1,1,0,2,3,1,0,1,380,50,290428,1
29042801780,4,2,15,0,2,0,1,1,390,60,290428,1
29042801790,2,0,0,0,2,3,0,0,400,0,290428,1
2904280180,2,3,0,0,3,1,0,1,410,10,290428,1
2904280190,2,4,0,0,3,0,0,1,420,20,290428,1
29042802110,3,1,0,0,2,1,0,1,430,30,290428,1
29042802140,2,0,0,1,2,1,0,1,440,40,290428,1
29042802150,0,0,0,0,2,0,0,1,450,50,290428,1
29042802180,1,2,0,0,3,1,1,1,460,60,290428,1
29042802200,6,1,0,0,3,0,0,1,470,70,290428,1
29042802220,3,0,0,0,3,1,0,1,480,80,290428,1
29042802240,9,3,0,1,3,1,1,1,490,90,290428,1
29042802260,5,3,0,1,3,1,1,1,500,100,290428,1
29042802280,3,5,0,0,3,0,0,1,510,110,290428,1
2904280230,8,0,0,1,3,1,1,1,520,120,290428,1
29042802310,0,2,4,1,3,1,0,1,530,130,290428,1
29042802320,0,3,0,1,3,0,0,1,540,140,290428,1
29042802340,0,1,0,0,3,1,0,1,550,150,290428,1
29042802350,1,0,0,0,3,0,0,1,560,160,290428,1
29042802380,2,2,0,0,2,0,0,1,570,170,290428,1
29042802390,0,0,0,0,2,0,0,1,580,180,290428,1
29042802410,4,7,0,0,3,0,0,1,590,190,290428,1
29042802420,0,0,0,0,3,0,0,1,600,200,290428,1
29042802430,0,0,0,0,3,0,0,1,610,210,290428,1
29042802440,1,0,0,1,3,0,0,1,620,220,290428,1
29042802450,0,0,0,0,3,1,0,1,630,230,290428,1
29042802460,3,0,0,0,3,1,0,1,640,240,290428,1
29042802470,1,1,0,0,3,1,0,1,650,250,290428,1
29042802480,4,0,0,1,3,0,0,1,660,260,290428,1
2904280250,3,0,0,1,2,0,0,1,670,270,290428,1
29042802500,0,0,0,0,3,0,0,1,680,280,290428,1
29042802510,3,2,0,0,3,1,0,1,690,290,290428,1
29042802520,5,0,0,0,3,0,0,1,700,300,290428,1
29042802530,3,1,0,0,3,0,0,1,710,310,290428,1
29042802560,13,2,0,0,3,0,0,1,720,320,290428,1
29042802570,8,1,0,0,3,0,0,1,730,330,290428,1
2904280260,3,6,0,2,1,1,1,0,740,0,290428,1
29042802600,3,1,0,1,2,1,0,1,750,10,290428,1
29042802640,3,3,0,1,3,0,0,1,760,20,290428,1
29042802660,0,0,0,1,2,0,0,1,770,30,290428,1
29042802670,2,0,0,0,3,0,0,1,780,40,290428,1
29042802680,1,1,0,0,3,1,0,1,790,50,290428,1
29042802690,7,8,0,0,3,0,0,1,800,60,290428,1
2904280270,2,13,0,2,2,0,0,1,810,70,290428,1
29042802700,9,6,0,0,3,0,0,1,820,80,290428,1
29042802720,3,5,0,0,3,1,0,1,830,90,290428,1
29042802740,3,2,0,1,3,0,0,1,840,100,290428,1
29042802750,5,0,0,0,3,0,0,1,850,110,290428,1
29042802760,4,0,0,1,3,2,0,1,860,120,290428,1
29042802770,4,8,0,0,2,0,0,1,870,130,290428,1
29042802790,3,2,0,0,3,0,0,1,880,140,290428,1
2904280280,5,0,0,1,3,1,1,1,890,150,290428,1
29042802800,2,1,0,1,3,0,0,1,900,160,290428,1
29042802830,6,5,0,0,3,0,0,1,910,170,290428,1
29042802860,5,6,0,0,3,2,0,1,920,180,290428,1
2904280290,4,1,0,1,2,1,0,1,930,190,290428,1
303830110,3,3,0,1,2,1,1,0,10,0,303830,1
303830113,3,1,0,1,1,1,1,0,20,0,303830,1
303830115,4,3,0,2,2,0,1,0,30,0,303830,1
303830117,3,2,0,1,3,0,0,1,40,10,303830,1
303830118,3,1,0,0,3,0,0,1,50,20,303830,1
303830121,1,0,0,1,3,0,0,1,60,30,303830,1
303830122,1,0,0,1,3,0,1,1,70,40,303830,1
303830123,8,11,1,1,2,0,1,1,80,50,303830,1
303830126,4,3,0,2,1,1,1,0,90,0,303830,1
303830127,2,0,0,1,3,0,0,1,100,10,303830,1
303830128,4,5,1,1,2,1,0,1,110,20,303830,1
30383013,4,2,0,1,3,0,0,1,120,30,303830,1
303830131,6,3,0,2,2,0,2,0,130,0,303830,1
303830132,7,4,5,1,2,0,0,1,140,10,303830,1
303830133,2,1,0,2,2,0,1,0,150,0,303830,1
303830138,4,3,0,2,3,0,0,1,160,10,303830,1
303830139,5,0,0,3,1,1,1,0,170,0,303830,1
30383014,4,6,2,1,3,0,0,1,180,10,303830,1
303830141,5,5,0,3,3,0,0,1,190,20,303830,1
303830143,5,2,3,2,2,0,0,1,200,30,303830,1
303830144,2,2,0,3,3,0,0,1,210,40,303830,1
303830146,4,3,0,2,2,2,1,0,220,0,303830,1
303830147,6,7,2,1,3,0,3,0,230,0,303830,0
303830148,4,3,0,2,2,1,1,0,240,0,303830,1
303830149,5,6,1,1,0,1,1,0,250,0,303830,0
30383015,2,1,0,1,2,1,1,0,260,0,303830,1
303830151,1,0,0,1,3,1,1,1,270,10,303830,1
303830155,2,1,2,0,1,2,0,0,280,0,303830,1
303830156,3,0,5,0,3,1,0,1,290,10,303830,1
303830157,5,3,5,0,3,1,1,1,300,20,303830,1
303830158,2,2,0,2,3,0,0,1,310,30,303830,1
303830159,4,4,0,2,2,1,0,0,320,0,303830,1
30383016,4,2,1,0,3,0,0,1,330,10,303830,1
303830160,1,0,0,2,2,1,1,0,340,0,303830,1
303830161,2,0,0,1,2,1,1,0,350,0,303830,1
303830162,1,0,0,2,3,1,2,0,360,0,303830,1
303830166,1,1,0,1,3,0,0,1,370,10,303830,1
303830167,3,3,2,1,2,0,1,1,380,20,303830,1
303830169,3,2,0,1,2,1,0,1,390,30,303830,1
303830171,2,0,0,1,3,0,0,1,400,40,303830,1
303830174,2,2,0,1,3,0,0,1,410,50,303830,1
303830175,4,1,1,0,2,0,0,1,420,60,303830,1
303830178,4,0,0,1,2,1,0,1,430,70,303830,1
303830182,5,2,0,1,3,0,1,1,440,80,303830,1
303830183,6,7,2,1,2,1,1,0,450,0,303830,0
303830184,5,3,0,1,3,1,1,1,460,10,303830,1
303830210,2,0,0,1,3,0,0,1,470,20,303830,1
303830211,2,1,0,1,3,1,1,1,480,30,303830,1
303830212,0,0,0,1,3,0,0,1,490,40,303830,1
303830216,1,1,0,0,2,2,3,0,500,0,303830,1
303830217,1,2,0,1,3,1,0,1,510,10,303830,1
303830218,6,9,1,1,2,1,1,0,520,0,303830,0
30383022,1,2,0,1,2,0,1,1,530,10,303830,1
303830220,5,2,0,0,3,0,0,1,540,20,303830,1
303830221,3,4,1,1,3,1,0,1,550,30,303830,1
303830223,2,2,0,1,3,0,1,1,560,40,303830,1
303830224,1,0,0,0,2,0,0,1,570,50,303830,1
303830225,4,0,0,0,2,0,0,1,580,60,303830,1
303830227,8,8,9,1,3,1,1,1,590,70,303830,1
303830229,8,4,7,1,2,1,1,0,600,0,303830,0
30383023,2,0,4,2,1,0,0,0,610,0,303830,1
303830234,1,0,0,1,3,1,1,1,620,10,303830,1
303830236,0,0,0,0,3,1,0,1,630,20,303830,1
303830239,0,0,0,1,3,1,0,1,640,30,303830,1
303830240,4,0,0,0,3,1,0,1,650,40,303830,1
303830241,1,0,0,1,3,1,1,1,660,50,303830,1
303830242,1,0,10,0,3,0,0,1,670,60,303830,1
303830245,1,0,0,0,3,0,0,1,680,70,303830,1
303830246,5,1,5,1,2,1,1,0,690,0,303830,1
303830247,1,0,1,0,3,0,0,1,700,10,303830,1
303830249,6,5,0,0,3,0,0,1,710,20,303830,1
30383025,1,2,0,1,2,1,1,0,720,0,303830,1
303830250,2,1,0,0,2,0,0,1,730,10,303830,1
303830255,6,3,5,0,3,0,0,1,740,20,303830,1
303830258,3,1,1,0,3,0,0,1,750,30,303830,1
303830259,5,3,1,0,3,0,0,1,760,40,303830,1
303830263,3,2,0,0,3,3,0,1,770,50,303830,1
303830269,2,0,0,0,2,1,1,1,780,60,303830,1
303830270,3,6,0,1,3,1,1,1,790,70,303830,1
303830273,2,5,2,0,3,0,0,1,800,80,303830,1
303830274,2,1,0,0,3,1,1,1,810,90,303830,1
303830278,3,2,1,0,2,0,0,1,820,100,303830,1
30383028,2,8,5,2,3,1,1,0,830,0,303830,0
3100621001,6,7,3,1,3,2,0,1,10,10,310062,1
3100621002,0,0,0,0,3,3,1,0,20,0,310062,1
3100621003,3,0,0,0,3,1,0,1,30,10,310062,1
3100621004,0,0,0,1,2,2,0,0,40,0,310062,1
3100621005,4,3,0,0,3,0,1,1,50,10,310062,1
3100621007,3,0,1,1,3,1,0,1,60,20,310062,1
3100621009,1,1,0,0,2,0,0,1,70,30,310062,1
3100621010,3,0,0,0,3,0,0,1,80,40,310062,1
3100621011,0,0,0,0,3,0,0,1,90,50,310062,1
3100621012,1,0,0,0,2,0,0,1,100,60,310062,1
3100621013,2,0,0,2,3,2,2,0,110,0,310062,1
3100621014,5,1,0,0,3,0,0,1,120,10,310062,1
3100621016,1,1,0,1,3,0,0,1,130,20,310062,1
3100621018,1,0,0,0,2,1,0,1,140,30,310062,1
3100621019,1,1,0,0,2,0,0,1,150,40,310062,1
3100621020,2,0,0,0,2,1,0,1,160,50,310062,1
3100621022,2,0,0,0,2,0,0,1,170,60,310062,1
3100621023,0,0,0,0,3,1,0,1,180,70,310062,1
3100621024,0,0,0,1,3,1,0,1,190,80,310062,1
3100621025,3,0,0,0,2,0,0,1,200,90,310062,1
3100621026,0,0,0,0,3,0,0,1,210,100,310062,1
3100621027,0,0,0,0,3,0,1,1,220,110,310062,1
3100621028,2,0,0,0,3,1,1,1,230,120,310062,1
3100621030,4,4,2,1,2,0,0,1,240,130,310062,1
3100621031,2,1,1,1,3,1,1,1,250,140,310062,1
3100621032,0,0,0,1,2,2,1,0,260,0,310062,1
3100621033,1,0,0,0,3,0,0,1,270,10,310062,1
3100621034,1,1,0,0,2,2,0,1,280,20,310062,1
3100621035,1,0,0,0,2,0,0,1,290,30,310062,1
3100621037,0,0,0,0,1,2,0,0,300,0,310062,1
3100621039,0,1,0,1,3,1,1,1,310,10,310062,1
3100621040,1,0,0,0,3,0,0,1,320,20,310062,1
3100621041,1,2,0,0,3,0,0,1,330,30,310062,1
3100621042,3,1,0,0,2,0,0,1,340,40,310062,1
3100621043,0,0,0,0,3,0,0,1,350,50,310062,1
3100621045,0,0,0,0,3,0,0,1,360,60,310062,1
3100621046,1,0,0,0,3,2,0,1,370,70,310062,1
3100621047,1,1,2,0,3,0,0,1,380,80,310062,1
3100621048,0,0,0,1,3,2,2,0,390,0,310062,1
3100621049,2,0,0,1,3,2,1,0,400,0,310062,1
3100621051,2,0,0,0,2,0,0,1,410,10,310062,1
3100621052,0,0,0,0,2,1,0,1,420,20,310062,1
3100621053,6,2,0,0,3,0,0,1,430,30,310062,1
3100621055,1,1,0,0,3,0,0,1,440,40,310062,1
3100621057,1,2,0,0,3,0,0,1,450,50,310062,1
3100621058,1,0,0,0,3,0,0,1,460,60,310062,1
3100621059,1,0,0,0,3,2,2,0,470,0,310062,1
3100621061,0,0,0,1,2,2,2,0,480,0,310062,1
3100621062,0,0,0,0,2,1,0,1,490,10,310062,1
3100621063,2,1,0,1,3,0,1,1,500,20,310062,1
3100621064,1,0,2,1,3,0,0,1,510,30,310062,1
3100622001,0,0,0,1,2,1,1,0,520,0,310062,1
3100622002,5,1,0,0,3,1,0,1,530,10,310062,1
3100622003,5,1,0,0,3,2,0,1,540,20,310062,1
3100622006,1,0,0,2,2,2,1,0,550,0,310062,1
3100622007,3,2,0,2,3,2,1,0,560,0,310062,1
3100622008,2,0,0,0,3,0,0,1,570,10,310062,1
3100622009,7,3,5,2,2,2,2,0,580,0,310062,0
3100622011,1,0,0,1,3,0,1,1,590,10,310062,1
3100622013,0,0,0,0,3,0,0,1,600,20,310062,1
3100622015,4,1,5,0,3,0,0,1,610,30,310062,1
3100622019,1,0,0,0,2,0,0,1,620,40,310062,1
3100622020,9,2,1,1,2,2,0,0,630,0,310062,1
3100622021,4,0,1,0,2,2,0,1,640,10,310062,1
3100622023,4,1,0,1,3,2,1,0,650,0,310062,1
3100622024,5,3,1,1,2,3,0,0,660,0,310062,0
3100622026,7,1,0,0,2,2,0,1,670,10,310062,1
3100622027,0,0,0,0,2,3,2,0,680,0,310062,1
3100622033,0,0,0,2,2,2,2,0,690,0,310062,1
3100622034,0,0,0,0,3,0,0,1,700,10,310062,1
3100622036,7,7,5,1,3,2,2,0,710,0,310062,0
3100622037,2,2,0,1,2,1,1,0,720,0,310062,1
3100622038,4,0,0,0,3,0,0,1,730,10,310062,1
3100622040,6,5,0,0,3,1,0,1,740,20,310062,1
3100622041,4,4,0,0,3,0,0,1,750,30,310062,1
3100622042,3,1,0,0,3,0,0,1,760,40,310062,1
3100622043,4,0,0,0,3,0,0,1,770,50,310062,1
3100622044,1,0,0,0,2,2,1,0,780,0,310062,1
3100622045,2,1,0,0,3,0,0,1,790,10,310062,1
3100622047,4,1,0,1,3,0,0,1,800,20,310062,1
3100622048,3,2,0,0,3,0,0,1,810,30,310062,1
3100622049,0,0,0,1,2,2,1,0,820,0,310062,1
3100622051,3,2,0,0,3,0,0,1,830,10,310062,1
3100622053,3,2,0,0,2,0,0,1,840,20,310062,1
3100622054,0,0,6,1,3,1,0,1,850,30,310062,1
3100622057,2,3,2,0,2,0,0,1,860,40,310062,1
3100631001,1,0,0,0,3,0,0,1,10,10,310063,1
3100631002,0,0,0,0,3,0,0,1,20,20,310063,1
3100631003,2,4,0,0,2,0,0,1,30,30,310063,1
3100631004,1,2,0,0,3,0,0,1,40,40,310063,1
3100631005,4,1,0,0,2,0,0,1,50,50,310063,1
3100631006,1,1,0,0,3,0,0,1,60,60,310063,1
3100631008,0,0,0,0,3,0,0,1,70,70,310063,1
3100631009,3,1,0,0,3,0,0,1,80,80,310063,1
3100631010,1,0,0,0,3,0,0,1,90,90,310063,1
3100631011,3,1,0,1,3,0,0,1,100,100,310063,1
3100631013,1,0,1,2,2,2,2,0,110,0,310063,1
3100631014,3,2,3,1,2,1,0,1,120,10,310063,1
3100631015,0,1,0,1,2,2,2,0,130,0,310063,1
3100631016,4,4,0,0,3,0,0,1,140,10,310063,1
3100631018,3,1,2,0,2,0,0,1,150,20,310063,1
3100631019,2,2,0,0,3,0,0,1,160,30,310063,1
3100631022,2,2,7,0,2,1,1,1,170,40,310063,1
3100631023,0,1,2,0,2,1,0,1,180,50,310063,1
3100631025,1,0,0,0,3,0,0,1,190,60,310063,1
3100631026,0,1,0,1,3,1,1,1,200,70,310063,1
3100631027,1,1,0,0,2,0,0,1,210,80,310063,1
3100631029,0,0,0,0,3,0,0,1,220,90,310063,1
3100631032,0,0,0,0,3,0,0,1,230,100,310063,1
3100631035,1,0,0,0,3,0,0,1,240,110,310063,1
3100631037,0,0,0,0,3,0,0,1,250,120,310063,1
3100631042,2,3,0,1,2,1,2,0,260,0,310063,1
3100631043,1,0,0,0,3,0,1,1,270,10,310063,1
3100631044,2,0,0,1,3,1,1,1,280,20,310063,1
3100631045,3,2,2,0,3,0,0,1,290,30,310063,1
3100631046,5,3,3,1,3,0,0,1,300,40,310063,1
3100631047,2,0,0,0,3,0,0,1,310,50,310063,1
3100631048,1,0,0,1,2,0,0,1,320,60,310063,1
3100631049,3,0,0,0,2,0,0,1,330,70,310063,1
3100631051,2,3,0,0,3,1,0,1,340,80,310063,1
3100631052,2,3,0,1,3,0,0,1,350,90,310063,1
3100631053,2,0,0,0,2,1,0,1,360,100,310063,1
3100631054,0,1,0,2,3,0,1,1,370,110,310063,1
3100631055,2,0,0,0,2,0,0,1,380,120,310063,1
3100631056,2,1,0,0,3,0,1,1,390,130,310063,1
3100631057,4,1,5,0,2,0,0,1,400,140,310063,1
3100631058,3,0,0,0,3,1,0,1,410,150,310063,1
3100631059,2,4,1,0,3,0,0,1,420,160,310063,1
3100631062,2,4,1,0,3,0,0,1,430,170,310063,1
3100632001,1,0,4,1,2,0,0,1,440,180,310063,1
3100632002,0,0,0,0,3,0,0,1,450,190,310063,1
3100632003,0,0,0,1,2,1,0,1,460,200,310063,1
3100632004,2,0,0,1,3,1,0,1,470,210,310063,1
3100632007,1,3,0,0,3,0,0,1,480,220,310063,1
3100632008,0,0,0,0,2,0,0,1,490,230,310063,1
3100632011,0,0,0,0,2,0,0,1,500,240,310063,1
3100632012,3,4,2,0,2,0,0,1,510,250,310063,1
3100632015,0,0,0,0,3,0,0,1,520,260,310063,1
3100632016,2,0,0,2,2,1,1,0,530,0,310063,1
3100632017,3,0,0,0,3,0,0,1,540,10,310063,1
3100632018,0,1,0,1,2,0,0,1,550,20,310063,1
3100632019,0,1,0,0,3,0,0,1,560,30,310063,1
3100632021,1,0,0,0,2,0,0,1,570,40,310063,1
3100632023,2,0,0,0,3,0,1,1,580,50,310063,1
3100632024,3,4,0,0,3,0,0,1,590,60,310063,1
3100632025,1,1,0,0,3,0,0,1,600,70,310063,1
3100632026,1,4,0,0,2,0,0,1,610,80,310063,1
3100632027,1,0,0,0,3,0,1,1,620,90,310063,1
3100632030,2,3,0,0,2,0,0,1,630,100,310063,1
3100632031,0,0,2,0,3,0,0,1,640,110,310063,1
3100632039,4,3,0,2,2,0,0,1,650,120,310063,1
