ClipID,Boredom,Engagement,Confusion,Frustration,EngagementLevel,Directory,GenerativeTimer,Blinking,Smiling,Head Movement,PredictedEngagementLevel,DynamicCounter
2408460237,0,3,0,0,1,240846,600,6,1,0,1,20
2408460238,1,2,2,1,0,240846,610,6,5,3,0,0
240846024,2,2,0,0,1,240846,620,7,2,5,1,10
2408460240,2,2,1,1,0,240846,630,7,4,0,0,0
2408460242,0,3,1,0,1,240846,640,4,1,0,1,10
2408460243,1,3,1,1,1,240846,650,2,1,0,1,20
2408460244,1,2,1,1,0,240846,660,4,3,0,1,0
2408460246,0,3,0,0,1,240846,670,0,1,0,1,10
2408460247,1,3,1,1,1,240846,680,2,0,0,1,20
2408460249,1,3,0,0,1,240846,690,4,0,0,1,30
2408460252,1,3,1,1,1,240846,700,4,5,0,1,40
2408460254,1,2,0,0,1,240846,710,5,0,0,1,50
2408460255,1,3,1,1,1,240846,720,4,2,0,1,60
2408460257,0,3,0,0,1,240846,730,4,0,0,1,70
2408460260,0,3,0,0,1,240846,740,2,1,0,1,80
2408460261,1,3,0,0,1,240846,750,4,0,0,1,90
2408460265,0,3,1,0,1,240846,760,3,0,0,1,100
2408460266,1,3,1,0,1,240846,770,3,0,0,1,110
2408460268,1,3,1,0,1,240846,780,4,4,0,1,120
2408460269,0,2,0,0,1,240846,790,8,6,4,1,130
240846027,1,2,1,1,0,240846,800,5,3,0,1,0
2408460271,0,2,1,0,1,240846,810,6,1,0,1,10
2408460272,1,2,1,0,1,240846,820,5,0,0,1,20
2408460274,1,2,1,1,0,240846,830,7,0,0,0,0
2408460276,0,3,1,0,1,240846,840,6,1,0,1,10
2408460277,1,3,0,1,1,240846,850,6,1,0,1,20
2408460278,1,2,0,0,1,240846,860,7,1,0,1,30
240846028,1,2,1,0,1,240846,870,5,2,0,1,40
2408460280,0,3,0,0,1,240846,880,11,6,0,1,50
240846029,0,2,1,0,1,240846,890,4,8,9,1,60
24851011,0,2,0,0,1,248510,10,5,0,3,1,10
248510111,1,3,0,0,1,248510,20,3,1,0,1,20
248510112,0,3,1,0,1,248510,30,0,0,0,1,30
248510114,1,2,1,0,1,248510,40,5,3,0,1,40
248510116,0,3,0,0,1,248510,50,0,0,0,1,50
248510117,0,3,1,0,1,248510,60,0,0,0,1,60
248510118,0,2,2,0,1,248510,70,3,5,0,1,70
248510119,1,3,0,0,1,248510,80,2,0,0,1,80
248510120,0,3,0,0,1,248510,90,3,2,0,1,90
248510125,1,3,0,0,1,248510,100,3,0,0,1,100
248510127,0,2,1,0,1,248510,110,8,8,8,1,110
248510128,0,3,0,0,1,248510,120,0,0,0,1,120
248510129,0,3,1,0,1,248510,130,4,2,0,1,130
24851013,1,3,0,0,1,248510,140,2,0,0,1,140
248510131,1,2,0,0,1,248510,150,1,0,0,1,150
248510136,0,3,1,0,1,248510,160,0,0,0,1,160
248510137,0,3,0,1,1,248510,170,4,5,2,1,170
24851014,1,2,0,0,1,248510,180,1,0,0,1,180
248510142,1,2,1,0,1,248510,190,4,1,6,1,190
248510147,0,3,1,0,1,248510,200,2,2,1,1,200
248510148,0,3,0,0,1,248510,210,4,3,0,1,210
24851015,0,3,0,0,1,248510,220,3,2,0,1,220
248510150,1,3,0,0,1,248510,230,0,0,0,1,230
248510151,1,3,1,1,1,248510,240,0,0,1,1,240
248510153,0,2,0,0,1,248510,250,1,0,0,1,250
248510155,0,3,0,0,1,248510,260,2,0,0,1,260
248510156,0,2,1,0,1,248510,270,1,3,0,1,270
248510157,0,2,0,0,1,248510,280,3,1,5,1,280
248510160,0,3,0,0,1,248510,290,0,0,0,1,290
248510161,0,3,0,0,1,248510,300,0,0,0,1,300
248510163,0,2,0,0,1,248510,310,2,2,0,1,310
248510164,1,3,1,0,1,248510,320,1,1,0,1,320
248510167,1,3,1,0,1,248510,330,2,3,0,1,330
248510170,0,3,0,0,1,248510,340,1,1,0,1,340
24851018,1,3,0,0,1,248510,350,1,0,0,1,350
24851019,0,3,1,0,1,248510,360,2,0,0,1,360
248510211,0,3,0,0,1,248510,370,1,0,0,1,370
248510212,0,3,1,0,1,248510,380,0,0,0,1,380
248510213,1,2,0,0,1,248510,390,0,0,0,1,390
248510214,0,2,1,0,1,248510,400,0,1,0,1,400
248510215,0,3,0,0,1,248510,410,2,0,0,1,410
248510216,0,3,1,2,1,248510,420,3,0,0,1,420
24851022,1,3,2,0,1,248510,430,3,2,0,1,430
248510220,0,3,0,0,1,248510,440,0,0,6,1,440
248510223,0,3,0,0,1,248510,450,2,0,0,1,450
248510225,0,3,0,0,1,248510,460,0,0,0,1,460
248510227,0,3,0,0,1,248510,470,2,0,0,1,470
248510229,0,3,0,0,1,248510,480,3,0,0,1,480
248510230,0,3,0,0,1,248510,490,2,2,2,1,490
248510232,0,3,0,0,1,248510,500,2,0,2,1,500
248510233,0,3,1,0,1,248510,510,1,0,0,1,510
248510235,1,3,1,0,1,248510,520,0,0,0,1,520
248510236,0,3,0,0,1,248510,530,1,0,0,1,530
24851024,0,3,0,0,1,248510,540,2,1,3,1,540
248510241,0,3,2,0,1,248510,550,2,0,3,1,550
248510242,0,3,2,1,1,248510,560,2,0,0,1,560
248510245,0,3,0,0,1,248510,570,6,0,5,1,570
248510246,0,3,1,0,1,248510,580,2,0,0,1,580
248510248,0,3,0,0,1,248510,590,3,3,4,1,590
248510249,0,3,1,0,1,248510,600,3,3,0,1,600
248510250,1,2,0,1,1,248510,610,3,3,0,1,610
248510251,0,3,0,0,1,248510,620,2,3,1,1,620
248510253,0,3,0,0,1,248510,630,3,2,2,1,630
248510255,0,3,1,0,1,248510,640,1,0,0,1,640
248510256,0,3,0,0,1,248510,650,0,0,2,1,650
248510259,0,3,0,0,1,248510,660,0,0,0,1,660
24851026,0,3,0,0,1,248510,670,3,2,1,1,670
248510260,0,3,0,0,1,248510,680,3,0,0,1,680
248510262,0,3,2,0,1,248510,690,3,0,4,1,690
248510264,0,2,3,0,0,248510,700,2,0,4,0,0
248510265,0,3,2,0,1,248510,710,0,0,7,1,10
248510267,0,3,1,1,1,248510,720,4,0,3,1,20
248510268,1,3,1,0,1,248510,730,0,0,0,1,30
24851027,0,3,0,0,1,248510,740,2,0,0,1,40
248510271,0,3,1,0,1,248510,750,2,0,2,1,50
248510272,0,3,0,0,1,248510,760,3,0,10,1,60
248510273,0,3,0,0,1,248510,770,3,0,0,1,70
248510276,0,3,0,0,1,248510,780,1,0,1,1,80
248510278,0,2,0,0,1,248510,790,0,0,0,1,90
24851028,0,3,0,0,1,248510,800,2,2,0,1,100
2904280110,0,3,1,0,1,290428,10,0,0,0,1,10
29042801110,0,3,0,0,1,290428,20,9,4,0,1,20
29042801170,1,3,1,0,1,290428,30,3,0,0,1,30
29042801180,1,2,1,0,1,290428,40,4,0,0,1,40
2904280120,0,3,0,0,1,290428,50,0,0,0,1,50
29042801220,1,2,1,1,0,290428,60,0,1,0,1,0
29042801230,2,3,1,0,1,290428,70,4,7,0,1,10
29042801250,0,3,0,0,1,290428,80,1,1,0,1,20
29042801260,0,3,0,0,1,290428,90,4,9,0,1,30
29042801290,0,3,0,0,1,290428,100,0,4,0,1,40
29042801300,1,3,0,0,1,290428,110,0,0,0,1,50
29042801320,0,3,0,0,1,290428,120,0,0,0,1,60
29042801340,1,3,0,0,1,290428,130,5,5,10,1,70
29042801350,1,3,0,0,1,290428,140,7,5,0,1,80
29042801370,1,1,1,1,0,290428,150,2,0,0,1,0
29042801390,2,3,1,1,0,290428,160,2,7,1,0,0
2904280140,1,2,0,0,1,290428,170,2,9,1,1,10
29042801440,1,2,1,1,0,290428,180,3,2,0,1,0
29042801450,0,3,0,0,1,290428,190,2,1,0,1,10
29042801470,2,3,2,1,0,290428,200,7,6,0,0,0
29042801480,1,2,0,1,1,290428,210,0,1,1,1,10
2904280150,1,3,1,0,1,290428,220,5,1,1,1,20
29042801500,0,3,0,0,1,290428,230,4,5,0,1,30
29042801550,2,2,0,1,0,290428,240,0,3,0,1,0
29042801570,1,2,0,0,1,290428,250,4,5,0,1,10
29042801580,0,3,0,0,1,290428,260,0,1,1,1,20
2904280160,1,2,0,0,1,290428,270,1,0,1,1,30
29042801600,1,3,0,0,1,290428,280,5,6,0,1,40
29042801630,0,3,0,0,1,290428,290,4,0,0,1,50
29042801640,1,3,0,0,1,290428,300,8,4,0,1,60
29042801650,1,2,0,1,1,290428,310,8,4,0,1,70
29042801680,1,2,0,1,1,290428,320,2,3,0,1,80
29042801690,1,2,2,1,0,290428,330,6,7,1,0,0
2904280170,1,2,0,0,1,290428,340,7,4,1,1,10
29042801710,1,3,1,0,1,290428,350,0,0,0,1,20
29042801740,1,3,1,1,1,290428,360,4,2,0,1,30
29042801750,1,3,0,0,1,290428,370,5,1,0,1,40
29042801770,2,3,1,0,1,290428,380,1,1,0,1,50
29042801780,0,2,0,1,1,290428,390,4,2,15,1,60
29042801790,0,2,3,0,0,290428,400,2,0,0,1,0
2904280180,0,3,1,0,1,290428,410,2,3,0,1,10
2904280190,0,3,0,0,1,290428,420,2,4,0,1,20
29042802110,0,2,1,0,1,290428,430,3,1,0,1,30
29042802140,1,2,1,0,1,290428,440,2,0,0,1,40
29042802150,0,2,0,0,1,290428,450,0,0,0,1,50
29042802180,0,3,1,1,1,290428,460,1,2,0,1,60
29042802200,0,3,0,0,1,290428,470,6,1,0,1,70
29042802220,0,3,1,0,1,290428,480,3,0,0,1,80
29042802240,1,3,1,1,1,290428,490,9,3,0,1,90
29042802260,1,3,1,1,1,290428,500,5,3,0,1,100
29042802280,0,3,0,0,1,290428,510,3,5,0,1,110
2904280230,1,3,1,1,1,290428,520,8,0,0,1,120
29042802310,1,3,1,0,1,290428,530,0,2,4,1,130
29042802320,1,3,0,0,1,290428,540,0,3,0,1,140
29042802340,0,3,1,0,1,290428,550,0,1,0,1,150
29042802350,0,3,0,0,1,290428,560,1,0,0,1,160
29042802380,0,2,0,0,1,290428,570,2,2,0,1,170
29042802390,0,2,0,0,1,290428,580,0,0,0,1,180
29042802410,0,3,0,0,1,290428,590,4,7,0,1,190
29042802420,0,3,0,0,1,290428,600,0,0,0,1,200
29042802430,0,3,0,0,1,290428,610,0,0,0,1,210
29042802440,1,3,0,0,1,290428,620,1,0,0,1,220
29042802450,0,3,1,0,1,290428,630,0,0,0,1,230
29042802460,0,3,1,0,1,290428,640,3,0,0,1,240
29042802470,0,3,1,0,1,290428,650,1,1,0,1,250
29042802480,1,3,0,0,1,290428,660,4,0,0,1,260
2904280250,1,2,0,0,1,290428,670,3,0,0,1,270
29042802500,0,3,0,0,1,290428,680,0,0,0,1,280
29042802510,0,3,1,0,1,290428,690,3,2,0,1,290
29042802520,0,3,0,0,1,290428,700,5,0,0,1,300
29042802530,0,3,0,0,1,290428,710,3,1,0,1,310
29042802560,0,3,0,0,1,290428,720,13,2,0,1,320
29042802570,0,3,0,0,1,290428,730,8,1,0,1,330
2904280260,2,1,1,1,0,290428,740,3,6,0,1,0
29042802600,1,2,1,0,1,290428,750,3,1,0,1,10
29042802640,1,3,0,0,1,290428,760,3,3,0,1,20
29042802660,1,2,0,0,1,290428,770,0,0,0,1,30
29042802670,0,3,0,0,1,290428,780,2,0,0,1,40
29042802680,0,3,1,0,1,290428,790,1,1,0,1,50
29042802690,0,3,0,0,1,290428,800,7,8,0,1,60
2904280270,2,2,0,0,1,290428,810,2,13,0,1,70
29042802700,0,3,0,0,1,290428,820,9,6,0,1,80
29042802720,0,3,1,0,1,290428,830,3,5,0,1,90
29042802740,1,3,0,0,1,290428,840,3,2,0,1,100
29042802750,0,3,0,0,1,290428,850,5,0,0,1,110
29042802760,1,3,2,0,1,290428,860,4,0,0,1,120
29042802770,0,2,0,0,1,290428,870,4,8,0,1,130
29042802790,0,3,0,0,1,290428,880,3,2,0,1,140
2904280280,1,3,1,1,1,290428,890,5,0,0,1,150
29042802800,1,3,0,0,1,290428,900,2,1,0,1,160
29042802830,0,3,0,0,1,290428,910,6,5,0,1,170
29042802860,0,3,2,0,1,290428,920,5,6,0,1,180
2904280290,1,2,1,0,1,290428,930,4,1,0,1,190
303830110,1,2,1,1,0,303830,10,3,3,0,1,0
303830113,1,1,1,1,0,303830,20,3,1,0,1,0
303830115,2,2,0,1,0,303830,30,4,3,0,1,0
303830117,1,3,0,0,1,303830,40,3,2,0,1,10
303830118,0,3,0,0,1,303830,50,3,1,0,1,20
303830121,1,3,0,0,1,303830,60,1,0,0,1,30
303830122,1,3,0,1,1,303830,70,1,0,0,1,40
303830123,1,2,0,1,1,303830,80,8,11,1,1,50
303830126,2,1,1,1,0,303830,90,4,3,0,1,0
303830127,1,3,0,0,1,303830,100,2,0,0,1,10
303830128,1,2,1,0,1,303830,110,4,5,1,1,20
30383013,1,3,0,0,1,303830,120,4,2,0,1,30
303830131,2,2,0,2,0,303830,130,6,3,0,1,0
303830132,1,2,0,0,1,303830,140,7,4,5,1,10
303830133,2,2,0,1,0,303830,150,2,1,0,1,0
303830138,2,3,0,0,1,303830,160,4,3,0,1,10
303830139,3,1,1,1,0,303830,170,5,0,0,1,0
30383014,1,3,0,0,1,303830,180,4,6,2,1,10
303830141,3,3,0,0,1,303830,190,5,5,0,1,20
303830143,2,2,0,0,1,303830,200,5,2,3,1,30
303830144,3,3,0,0,1,303830,210,2,2,0,1,40
303830146,2,2,2,1,0,303830,220,4,3,0,1,0
303830147,1,3,0,3,0,303830,230,6,7,2,0,0
303830148,2,2,1,1,0,303830,240,4,3,0,1,0
303830149,1,0,1,1,0,303830,250,5,6,1,0,0
30383015,1,2,1,1,0,303830,260,2,1,0,1,0
303830151,1,3,1,1,1,303830,270,1,0,0,1,10
303830155,0,1,2,0,0,303830,280,2,1,2,1,0
303830156,0,3,1,0,1,303830,290,3,0,5,1,10
303830157,0,3,1,1,1,303830,300,5,3,5,1,20
303830158,2,3,0,0,1,303830,310,2,2,0,1,30
303830159,2,2,1,0,0,303830,320,4,4,0,1,0
30383016,0,3,0,0,1,303830,330,4,2,1,1,10
303830160,2,2,1,1,0,303830,340,1,0,0,1,0
303830161,1,2,1,1,0,303830,350,2,0,0,1,0
303830162,2,3,1,2,0,303830,360,1,0,0,1,0
303830166,1,3,0,0,1,303830,370,1,1,0,1,10
303830167,1,2,0,1,1,303830,380,3,3,2,1,20
303830169,1,2,1,0,1,303830,390,3,2,0,1,30
303830171,1,3,0,0,1,303830,400,2,0,0,1,40
303830174,1,3,0,0,1,303830,410,2,2,0,1,50
303830175,0,2,0,0,1,303830,420,4,1,1,1,60
303830178,1,2,1,0,1,303830,430,4,0,0,1,70
303830182,1,3,0,1,1,303830,440,5,2,0,1,80
303830183,1,2,1,1,0,303830,450,6,7,2,0,0
303830184,1,3,1,1,1,303830,460,5,3,0,1,10
303830210,1,3,0,0,1,303830,470,2,0,0,1,20
303830211,1,3,1,1,1,303830,480,2,1,0,1,30
303830212,1,3,0,0,1,303830,490,0,0,0,1,40
303830216,0,2,2,3,0,303830,500,1,1,0,1,0
303830217,1,3,1,0,1,303830,510,1,2,0,1,10
303830218,1,2,1,1,0,303830,520,6,9,1,0,0
30383022,1,2,0,1,1,303830,530,1,2,0,1,10
303830220,0,3,0,0,1,303830,540,5,2,0,1,20
303830221,1,3,1,0,1,303830,550,3,4,1,1,30
303830223,1,3,0,1,1,303830,560,2,2,0,1,40
303830224,0,2,0,0,1,303830,570,1,0,0,1,50
303830225,0,2,0,0,1,303830,580,4,0,0,1,60
303830227,1,3,1,1,1,303830,590,8,8,9,1,70
303830229,1,2,1,1,0,303830,600,8,4,7,0,0
30383023,2,1,0,0,0,303830,610,2,0,4,1,0
303830234,1,3,1,1,1,303830,620,1,0,0,1,10
303830236,0,3,1,0,1,303830,630,0,0,0,1,20
303830239,1,3,1,0,1,303830,640,0,0,0,1,30
303830240,0,3,1,0,1,303830,650,4,0,0,1,40
303830241,1,3,1,1,1,303830,660,1,0,0,1,50
303830242,0,3,0,0,1,303830,670,1,0,10,1,60
303830245,0,3,0,0,1,303830,680,1,0,0,1,70
303830246,1,2,1,1,0,303830,690,5,1,5,1,0
303830247,0,3,0,0,1,303830,700,1,0,1,1,10
303830249,0,3,0,0,1,303830,710,6,5,0,1,20
30383025,1,2,1,1,0,303830,720,1,2,0,1,0
303830250,0,2,0,0,1,303830,730,2,1,0,1,10
303830255,0,3,0,0,1,303830,740,6,3,5,1,20
303830258,0,3,0,0,1,303830,750,3,1,1,1,30
303830259,0,3,0,0,1,303830,760,5,3,1,1,40
303830263,0,3,3,0,1,303830,770,3,2,0,1,50
303830269,0,2,1,1,1,303830,780,2,0,0,1,60
303830270,1,3,1,1,1,303830,790,3,6,0,1,70
303830273,0,3,0,0,1,303830,800,2,5,2,1,80
303830274,0,3,1,1,1,303830,810,2,1,0,1,90
303830278,0,2,0,0,1,303830,820,3,2,1,1,100
30383028,2,3,1,1,0,303830,830,2,8,5,0,0
3100621001,1,3,2,0,1,310062,10,6,7,3,1,10
3100621002,0,3,3,1,0,310062,20,0,0,0,1,0
3100621003,0,3,1,0,1,310062,30,3,0,0,1,10
3100621004,1,2,2,0,0,310062,40,0,0,0,1,0
3100621005,0,3,0,1,1,310062,50,4,3,0,1,10
3100621007,1,3,1,0,1,310062,60,3,0,1,1,20
3100621009,0,2,0,0,1,310062,70,1,1,0,1,30
3100621010,0,3,0,0,1,310062,80,3,0,0,1,40
3100621011,0,3,0,0,1,310062,90,0,0,0,1,50
3100621012,0,2,0,0,1,310062,100,1,0,0,1,60
3100621013,2,3,2,2,0,310062,110,2,0,0,1,0
3100621014,0,3,0,0,1,310062,120,5,1,0,1,10
3100621016,1,3,0,0,1,310062,130,1,1,0,1,20
3100621018,0,2,1,0,1,310062,140,1,0,0,1,30
3100621019,0,2,0,0,1,310062,150,1,1,0,1,40
3100621020,0,2,1,0,1,310062,160,2,0,0,1,50
3100621022,0,2,0,0,1,310062,170,2,0,0,1,60
3100621023,0,3,1,0,1,310062,180,0,0,0,1,70
3100621024,1,3,1,0,1,310062,190,0,0,0,1,80
3100621025,0,2,0,0,1,310062,200,3,0,0,1,90
3100621026,0,3,0,0,1,310062,210,0,0,0,1,100
3100621027,0,3,0,1,1,310062,220,0,0,0,1,110
3100621028,0,3,1,1,1,310062,230,2,0,0,1,120
3100621030,1,2,0,0,1,310062,240,4,4,2,1,130
3100621031,1,3,1,1,1,310062,250,2,1,1,1,140
3100621032,1,2,2,1,0,310062,260,0,0,0,1,0
3100621033,0,3,0,0,1,310062,270,1,0,0,1,10
3100621034,0,2,2,0,1,310062,280,1,1,0,1,20
3100621035,0,2,0,0,1,310062,290,1,0,0,1,30
3100621037,0,1,2,0,0,310062,300,0,0,0,1,0
3100621039,1,3,1,1,1,310062,310,0,1,0,1,10
3100621040,0,3,0,0,1,310062,320,1,0,0,1,20
3100621041,0,3,0,0,1,310062,330,1,2,0,1,30
3100621042,0,2,0,0,1,310062,340,3,1,0,1,40
3100621043,0,3,0,0,1,310062,350,0,0,0,1,50
3100621045,0,3,0,0,1,310062,360,0,0,0,1,60
3100621046,0,3,2,0,1,310062,370,1,0,0,1,70
3100621047,0,3,0,0,1,310062,380,1,1,2,1,80
3100621048,1,3,2,2,0,310062,390,0,0,0,1,0
3100621049,1,3,2,1,0,310062,400,2,0,0,1,0
3100621051,0,2,0,0,1,310062,410,2,0,0,1,10
3100621052,0,2,1,0,1,310062,420,0,0,0,1,20
3100621053,0,3,0,0,1,310062,430,6,2,0,1,30
3100621055,0,3,0,0,1,310062,440,1,1,0,1,40
3100621057,0,3,0,0,1,310062,450,1,2,0,1,50
3100621058,0,3,0,0,1,310062,460,1,0,0,1,60
3100621059,0,3,2,2,0,310062,470,1,0,0,1,0
3100621061,1,2,2,2,0,310062,480,0,0,0,1,0
3100621062,0,2,1,0,1,310062,490,0,0,0,1,10
3100621063,1,3,0,1,1,310062,500,2,1,0,1,20
3100621064,1,3,0,0,1,310062,510,1,0,2,1,30
3100622001,1,2,1,1,0,310062,520,0,0,0,1,0
3100622002,0,3,1,0,1,310062,530,5,1,0,1,10
3100622003,0,3,2,0,1,310062,540,5,1,0,1,20
3100622006,2,2,2,1,0,310062,550,1,0,0,1,0
3100622007,2,3,2,1,0,310062,560,3,2,0,1,0
3100622008,0,3,0,0,1,310062,570,2,0,0,1,10
3100622009,2,2,2,2,0,310062,580,7,3,5,0,0
3100622011,1,3,0,1,1,310062,590,1,0,0,1,10
3100622013,0,3,0,0,1,310062,600,0,0,0,1,20
3100622015,0,3,0,0,1,310062,610,4,1,5,1,30
3100622019,0,2,0,0,1,310062,620,1,0,0,1,40
3100622020,1,2,2,0,0,310062,630,9,2,1,1,0
3100622021,0,2,2,0,1,310062,640,4,0,1,1,10
3100622023,1,3,2,1,0,310062,650,4,1,0,1,0
3100622024,1,2,3,0,0,310062,660,5,3,1,0,0
3100622026,0,2,2,0,1,310062,670,7,1,0,1,10
3100622027,0,2,3,2,0,310062,680,0,0,0,1,0
3100622033,2,2,2,2,0,310062,690,0,0,0,1,0
3100622034,0,3,0,0,1,310062,700,0,0,0,1,10
3100622036,1,3,2,2,0,310062,710,7,7,5,0,0
3100622037,1,2,1,1,0,310062,720,2,2,0,1,0
3100622038,0,3,0,0,1,310062,730,4,0,0,1,10
3100622040,0,3,1,0,1,310062,740,6,5,0,1,20
3100622041,0,3,0,0,1,310062,750,4,4,0,1,30
3100622042,0,3,0,0,1,310062,760,3,1,0,1,40
3100622043,0,3,0,0,1,310062,770,4,0,0,1,50
3100622044,0,2,2,1,0,310062,780,1,0,0,1,0
3100622045,0,3,0,0,1,310062,790,2,1,0,1,10
3100622047,1,3,0,0,1,310062,800,4,1,0,1,20
3100622048,0,3,0,0,1,310062,810,3,2,0,1,30
3100622049,1,2,2,1,0,310062,820,0,0,0,1,0
3100622051,0,3,0,0,1,310062,830,3,2,0,1,10
3100622053,0,2,0,0,1,310062,840,3,2,0,1,20
3100622054,1,3,1,0,1,310062,850,0,0,6,1,30
3100622057,0,2,0,0,1,310062,860,2,3,2,1,40
3100631001,0,3,0,0,1,310063,10,1,0,0,1,10
3100631002,0,3,0,0,1,310063,20,0,0,0,1,20
3100631003,0,2,0,0,1,310063,30,2,4,0,1,30
3100631004,0,3,0,0,1,310063,40,1,2,0,1,40
3100631005,0,2,0,0,1,310063,50,4,1,0,1,50
3100631006,0,3,0,0,1,310063,60,1,1,0,1,60
3100631008,0,3,0,0,1,310063,70,0,0,0,1,70
3100631009,0,3,0,0,1,310063,80,3,1,0,1,80
3100631010,0,3,0,0,1,310063,90,1,0,0,1,90
3100631011,1,3,0,0,1,310063,100,3,1,0,1,100
3100631013,2,2,2,2,0,310063,110,1,0,1,1,0
3100631014,1,2,1,0,1,310063,120,3,2,3,1,10
3100631015,1,2,2,2,0,310063,130,0,1,0,1,0
3100631016,0,3,0,0,1,310063,140,4,4,0,1,10
3100631018,0,2,0,0,1,310063,150,3,1,2,1,20
3100631019,0,3,0,0,1,310063,160,2,2,0,1,30
3100631022,0,2,1,1,1,310063,170,2,2,7,1,40
3100631023,0,2,1,0,1,310063,180,0,1,2,1,50
3100631025,0,3,0,0,1,310063,190,1,0,0,1,60
3100631026,1,3,1,1,1,310063,200,0,1,0,1,70
3100631027,0,2,0,0,1,310063,210,1,1,0,1,80
3100631029,0,3,0,0,1,310063,220,0,0,0,1,90
3100631032,0,3,0,0,1,310063,230,0,0,0,1,100
3100631035,0,3,0,0,1,310063,240,1,0,0,1,110
3100631037,0,3,0,0,1,310063,250,0,0,0,1,120
3100631042,1,2,1,2,0,310063,260,2,3,0,1,0
3100631043,0,3,0,1,1,310063,270,1,0,0,1,10
3100631044,1,3,1,1,1,310063,280,2,0,0,1,20
3100631045,0,3,0,0,1,310063,290,3,2,2,1,30
3100631046,1,3,0,0,1,310063,300,5,3,3,1,40
3100631047,0,3,0,0,1,310063,310,2,0,0,1,50
3100631048,1,2,0,0,1,310063,320,1,0,0,1,60
3100631049,0,2,0,0,1,310063,330,3,0,0,1,70
3100631051,0,3,1,0,1,310063,340,2,3,0,1,80
3100631052,1,3,0,0,1,310063,350,2,3,0,1,90
3100631053,0,2,1,0,1,310063,360,2,0,0,1,100
3100631054,2,3,0,1,1,310063,370,0,1,0,1,110
3100631055,0,2,0,0,1,310063,380,2,0,0,1,120
3100631056,0,3,0,1,1,310063,390,2,1,0,1,130
3100631057,0,2,0,0,1,310063,400,4,1,5,1,140
3100631058,0,3,1,0,1,310063,410,3,0,0,1,150
3100631059,0,3,0,0,1,310063,420,2,4,1,1,160
3100631062,0,3,0,0,1,310063,430,2,4,1,1,170
3100632001,1,2,0,0,1,310063,440,1,0,4,1,180
3100632002,0,3,0,0,1,310063,450,0,0,0,1,190
3100632003,1,2,1,0,1,310063,460,0,0,0,1,200
3100632004,1,3,1,0,1,310063,470,2,0,0,1,210
3100632007,0,3,0,0,1,310063,480,1,3,0,1,220
3100632008,0,2,0,0,1,310063,490,0,0,0,1,230
3100632011,0,2,0,0,1,310063,500,0,0,0,1,240
3100632012,0,2,0,0,1,310063,510,3,4,2,1,250
3100632015,0,3,0,0,1,310063,520,0,0,0,1,260
3100632016,2,2,1,1,0,310063,530,2,0,0,1,0
3100632017,0,3,0,0,1,310063,540,3,0,0,1,10
3100632018,1,2,0,0,1,310063,550,0,1,0,1,20
3100632019,0,3,0,0,1,310063,560,0,1,0,1,30
3100632021,0,2,0,0,1,310063,570,1,0,0,1,40
3100632023,0,3,0,1,1,310063,580,2,0,0,1,50
3100632024,0,3,0,0,1,310063,590,3,4,0,1,60
3100632025,0,3,0,0,1,310063,600,1,1,0,1,70
3100632026,0,2,0,0,1,310063,610,1,4,0,1,80
3100632027,0,3,0,1,1,310063,620,1,0,0,1,90
3100632030,0,2,0,0,1,310063,630,2,3,0,1,100
3100632031,0,3,0,0,1,310063,640,0,0,2,1,110
3100632039,2,2,0,0,1,310063,650,4,3,0,1,120
3100632041,1,3,0,0,1,310063,660,3,3,1,1,130
3100632042,0,3,1,0,1,310063,670,3,4,0,1,140
3100632043,2,3,0,0,1,310063,680,2,2,0,1,150
3100632044,0,3,0,0,1,310063,690,1,0,0,1,160
3100632045,0,2,0,0,1,310063,700,1,0,0,1,170
3100641002,2,2,1,1,0,310064,10,2,2,3,0,0
3100641003,2,1,2,0,0,310064,20,0,0,0,1,0
3100641004,2,1,1,1,0,310064,30,5,9,3,0,0
3100641006,2,1,0,0,0,310064,40,0,0,3,1,0
3100641007,2,2,1,2,0,310064,50,1,0,0,1,0
3100641008,2,2,0,0,1,310064,60,2,0,2,1,10
3100641023,1,1,0,0,1,310064,70,2,1,2,1,20
3100642002,0,3,0,0,1,310064,80,2,2,0,1,30
3100642003,2,2,1,1,0,310064,90,0,0,0,1,0
3100642005,1,2,0,0,1,310064,100,3,1,0,1,10
3100642006,2,2,0,0,1,310064,110,1,1,0,1,20
3100642007,1,1,0,0,1,310064,120,4,3,3,1,30
3100642008,0,3,2,0,1,310064,130,0,0,0,1,40
3100642009,0,3,0,0,1,310064,140,0,0,0,1,50
3100642011,0,3,2,0,1,310064,150,0,0,0,1,60
3100642012,1,2,1,0,1,310064,160,0,0,0,1,70
3100642013,0,3,0,0,1,310064,170,0,0,0,1,80
3100642015,2,2,2,0,0,310064,180,2,1,8,0,0
3100642017,2,1,0,0,0,310064,190,1,4,0,1,0
3100642019,2,3,0,0,1,310064,200,1,0,1,1,10
3100642020,2,3,0,0,1,310064,210,0,2,0,1,20
3100642021,1,2,0,0,1,310064,220,1,1,0,1,30
3100642022,1,2,1,2,0,310064,230,1,2,0,1,0
3100642024,1,3,1,1,1,310064,240,0,0,0,1,10
3100642025,1,2,0,0,1,310064,250,1,1,0,1,20
3100642026,2,2,0,0,1,310064,260,0,0,0,1,30
3100642027,2,2,0,3,0,310064,270,0,2,0,1,0
